state,city,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,countDNR,countZero,countReport
New York,Nissequogue Village,1608,1757,1763,1754,1757,1764,1762,1762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,1,26,1
West Virginia,Nitro,6836,7187,7163,7137,7139,6812,6729,6729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Missouri,Nixa,20220,19091,19339,20110,20469,20946,21377,21377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Texas,Nixon,2277,2435,2433,2418,2452,2477,2482,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
Oklahoma,Noble,6046,6550,6665,6702,6695,6603,6699,6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Indiana,Noblesville,No Data,No Data,No Data,No Data,57559,No Data,No Data,57559,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Texas,Nocona,3197,3097,3077,2996,2977,2956,2921,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Noel,1619,1839,1825,1820,1803,1830,1822,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Arizona,Nogales,19399,21132,21177,20736,20382,20312,20143,20143,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,1
Illinois,Nokomis,2192,2263,2238,2201,2212,2180,2171,2171,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
Texas,Nolanville,3062,4349,4394,4483,4507,4671,4876,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Tennessee,Nolensville,3178,5914,6086,6164,6295,6562,7164,7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alaska,Nome,No Data,No Data,No Data,3805,3844,3832,3846,3846,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0
Missouri,Norborne,722,711,706,683,684,No Data,No Data,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,9,19,0
California,Norco,26699,27381,27850,27497,26933,26925,26132,26132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24,4
Georgia,Norcross,10870,9236,9440,15834,16363,16640,16929,16929,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Virginia,Norfolk,23523,24426,245303,24362,502,24490,11991,11991,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
New York,Norfolk Town,4469,4607,4600,4588,4558,4543,4494,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Arkansas,Norfork,No Data,No Data,No Data,No Data,No Data,No Data,497,497,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,24,4,0
North Carolina,Norlina,1006,1132,1124,1088,1094,1079,1074,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Normal,53014,52655,52797,54241,55185,55096,54727,54727,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,1, DNR,0,2,1,1,15,12
Oklahoma,Norman,111534,112112,No Data,116970,119956,119767,122143,122143,0,2,3,2,1,1,0,2,DNR,DNR,DNR,DNR,2,0,1,1,0,1,0,0,1,0, DNR, DNR,1,0,1,0,6,9,13
Georgia,Norman Park,No Data,No Data,991,976,972,964,961,961,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0
Missouri,Normandy,4834,5026,5015,4988,4982,4977,7618,7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Washington,Normandy Park,6342,6434,6524,6556,6610,6682,6733,6733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,23,5
Texas,Normangee,No Data,No Data,No Data,No Data,No Data,686,695,695,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,20,8,0
Illinois,Norridge,13664,14616,14642,14676,14712,14697,14629,14629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Tennessee,Norris,1490,1504,1505,1643,1635,1658,1655,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Norris City,No Data,No Data,1276,1267,No Data,No Data,1242,1242,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,16,12,0
Pennsylvania,Norristown,32217,34433,34584,34453,34453,34518,34425,34425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
South Carolina,North,788,763,766,753,752,746,737,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Massachusetts,North Adams,13590,13792,13753,13516,13471,13249,13162,13162,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Massachusetts,North Andover,27581,28525,28825,28667,29502,29756,29853,29853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1
Pennsylvania,North Annville Township,No Data,No Data,No Data,2423,2428,No Data,No Data,2428,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
Pennsylvania,North Apollo,1294,No Data,No Data,No Data,No Data,No Data,No Data,1294,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
New Jersey,North Arlington,14721,15443,15570,15597,15711,15773,15921,15921,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Massachusetts,North Attleboro,27559,28887,29001,28913,28904,28965,29013,29013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,2
South Carolina,North Augusta,21242,21597,21639,22033,22440,22531,22755,22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,North Aurora,16276,16810,16930,17095,17216,17492,17599,17599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,North Baltimore,No Data,No Data,No Data,3492,3510,3547,3568,3568,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1
Florida,North Bay Village,8316,7234,7405,7431,7463,No Data,No Data,7463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,19,1
Pennsylvania,North Beaver,4012,No Data,4101,4066,4052,4026,3993,3993,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,8,20,0
Pennsylvania,North Belle Vernon,1941,1977,1970,1936,1925,1906,1892,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Oregon,North Bend,4683,5821,6005,6094,6340,6779,6863,6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Jersey,North Bergen Township,54933,60975,61747,62436,62817,62928,63113,63113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0, DNR,0,0,0,1,23,4
Maine,North Berwick,4921,4575,4607,4620,4630,4668,4672,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,North Braddock,5694,No Data,4875,4844,4830,4805,4773,4773,0,0,0,0,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,0, DNR, DNR, DNR,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,13,15,0
Michigan,North Branch,951,1032,1031,9966,10076,10168,10233,10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Connecticut,North Branford,14619,14434,14422,14369,14339,14300,14234,14234,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,2
Massachusetts,North Brookfield,5034,4709,4737,4695,4787,No Data,No Data,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,11,17,0
New Jersey,North Brunswick Township,40123,40878,41163,41425,42526,42696,42777,42777,1,0,2,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0, DNR,1,0,0,1,16,11
Pennsylvania,North Buffalo,2756,3021,2999,2996,2996,2989,No Data,2989,0,0,0,0,DNR,DNR,0,DNR,0,0,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,14,14,0
New Jersey,North Caldwell,7086,6204,6223,6403,6665,6938,6732,6732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Ohio,North Canton,16737,17501,17464,17380,17503,17496,17435,17435,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,4
New York,North Castle Town,12173,11894,11994,12077,12224,12312,12390,12390,0,0,0,0,0,1,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
Pennsylvania,North Catasauqua,2919,2858,2859,2838,2845,2843,2824,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0, DNR, DNR,0,0,0,0,3,25,0
Pennsylvania,North Charleroi,1308,1317,No Data,No Data,No Data,No Data,No Data,1317,0,0,0,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
South Carolina,North Charleston,99447,98606,100675,103324,105594,109051,110490,110490,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,3
Illinois,North Chicago,No Data,No Data,32697,28780,No Data,29898,No Data,29898,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,1,2,DNR,DNR,DNR,DNR,16,10,2
Ohio,North College Hill,9515,9404,9371,9340,9354,9355,9320,9320,0,0,0,0,0,0,DNR,DNR,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,23,3
Pennsylvania,North Cornwall Township,6683,7577,7634,7734,7764,7795,7811,7811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Alabama,North Courtland,805,No Data,No Data,No Data,No Data,No Data,No Data,805,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Pennsylvania,North Coventry Township,7924,7891,7949,7942,7991,8058,8054,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Maryland,North East,2898,3606,4302,3685,3705,3728,3734,3734,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Pennsylvania,"North East, Erie County",4186,4308,No Data,4248,4219,4173,4148,4148,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0
Oklahoma,North Enid,No Data,869,867,886,905,920,938,938,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
Pennsylvania,North Fayette Township,13375,13978,13988,14093,14291,14485,14733,14733,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,0,0, DNR,0,0,0, DNR,0,0,0, DNR,0,0,0, DNR,6,22,0
Wisconsin,North Fond du Lac,5108,5036,5051,4934,5051,5032,5003,5003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Pennsylvania,North Franklin Township,4642,4598,4601,4590,4586,4565,4601,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,2,26,0
New York,North Greenbush Town,11833,12129,12138,12137,12152,12132,12232,12232,0,0,0,0,0,0,DNR,DNR,0,DNR,0,DNR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,23,1
New Jersey,North Haledon,9058,8445,8474,8461,8513,8521,8529,8529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, DNR,1,0,0,1,24,3
New Hampshire,North Hampton,4509,4307,4323,4359,4394,4439,4435,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Jersey,North Hanover Township,7421,7704,7730,7738,7668,7640,7594,7594,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Connecticut,North Haven,24306,24138,24119,24013,23901,23865,23777,23777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,2
Pennsylvania,North Hopewell Township,No Data,No Data,No Data,2799,2786,2792,2798,2798,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,13,15,0
Wisconsin,North Hudson,3840,3784,3803,3789,3804,3827,3832,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,North Huntingdon Township,29816,30707,30599,30787,30880,30776,30787,30787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,26,1
Pennsylvania,North Irwin,835,849,No Data,No Data,No Data,No Data,No Data,849,0,0,0,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Indiana,North Judson,No Data,1781,1766,1759,1762,No Data,No Data,1762,DNR,DNR,DNR,DNR,DNR,DNR,0,0,DNR,0,0,0,0,0,0, DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,16,12,0
Missouri,North Kansas City,6116,4223,4279,4310,4345,4397,4387,4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1
Rhode Island,North Kingstown,26656,26454,26371,26156,26211,26218,26120,26120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,North Kingsville,No Data,No Data,No Data,2881,2870,No Data,No Data,2870,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
Nevada,North Las Vegas,238004,No Data,221884,225632,229436,234386,238554,238554,0,4,1,1,DNR,DNR,DNR,DNR,1,2,6,1, DNR,1,1, DNR,0, DNR,0,1,2,1,1,2,0,1,3,0,7,5,16
Florida,North Lauderdale,42998,41582,42352,42839,43167,No Data,No Data,43167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Pennsylvania,North Lebanon Township,11141,11465,11512,11642,11625,11747,11839,11839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,2,26,0
Iowa,North Liberty,13609,13444,13661,14821,15359,15891,16458,16458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
Arkansas,North Little Rock,60129,62775,63125,65398,67031,67943,67344,67344,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
Pennsylvania,North Londonderry Township,7114,8094,8126,8243,8277,8343,8420,8420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Indiana,North Manchester,5775,No Data,No Data,No Data,5989,No Data,No Data,5989,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,20,8,0
Minnesota,North Mankato,12748,13497,13523,13357,13448,13438,13553,13553,0,0,0,0,DNR,0,0,0,0,0,DNR,DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
Florida,North Miami,57796,59587,60964,61120,61501,62010,62974,62974,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1, DNR,1, DNR, DNR, DNR,1, DNR, DNR,6,14,8
Florida,North Miami Beach,41170,42089,43084,43417,43657,No Data,44442,44442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,DNR,DNR,DNR,DNR, DNR,2, DNR, DNR,7,17,4
Pennsylvania,North Middleton Township,11191,11179,11243,11314,11356,11439,11542,11542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Michigan,North Muskegon,3842,3783,3769,3756,3786,3775,3779,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
South Carolina,North Myrtle Beach,16832,13912,14252,14672,15076,15518,15945,15945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,3
Kansas,North Newton,1632,1770,1774,1784,1800,1794,1811,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,North Oaks,No Data,4503,No Data,4608,4757,4892,No Data,4892,DNR,DNR,DNR,DNR,0,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,16,12,0
Utah,North Ogden,17721,17692,17838,17915,18176,18373,18654,18654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,2
Ohio,North Olmsted,30689,32742,32461,No Data,No Data,31999,31851,31851,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,0,0,0,0,0,11,17,0
Florida,North Palm Beach,12255,12179,12319,12352,12428,12597,No Data,12597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,1,DNR,DNR,DNR,DNR,7,20,1
Utah,North Park,12554,12336,12496,13042,14255,14694,15088,15088,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,0,0,0,0,0, DNR,0,0,0,0,0,0,3,25,0
New Jersey,North Plainfield,21373,22009,22143,22030,22077,22044,22135,22135,0,0,0,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,22,5
Oregon,North Plains,1933,No Data,No Data,No Data,No Data,No Data,2131,2131,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,20,8,0
Nebraska,North Platte,24429,24954,24806,24551,24490,24231,24092,24092,0,0,0,0,0,0,0,0,1,0,0,0,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,2,25,1
Alaska,North Pole,No Data,No Data,2180,2236,2235,2190,2201,2201,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,19,1
Florida,North Port,59076,58139,58568,58699,59668,61148,No Data,61148,0,2,1,1,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,1, DNR, DNR, DNR,DNR,DNR,DNR,DNR,7,11,10
Wisconsin,North Prairie,2098,2150,2150,2154,2148,2147,2163,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Rhode Island,North Providence,32740,32039,32048,32234,32396,32452,32540,32540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,North Randall,813,No Data,No Data,No Data,No Data,No Data,No Data,813,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,26,2,0
Massachusetts,North Reading,14417,14983,15182,15406,15537,15664,15712,15712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,1
Florida,North Redington Beach,1464,1436,1437,1429,1447,No Data,No Data,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Texas,North Richland Hills,66897,64676,65750,65899,68309,69849,70409,70409,1,0,0,2,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6
Ohio,North Ridgeville,29437,29487,29490,30905,No Data,No Data,No Data,30905,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,18,10,0
Illinois,North Riverside,No Data,6692,6702,6698,6712,6703,6663,6663,DNR,DNR,DNR,DNR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,22,2
Utah,North Salt Lake,14475,16637,16831,16815,17170,19953,20572,20572,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,6
Pennsylvania,North Sewickley Township,5628,5506,5489,5629,5589,5541,5513,5513,0,0,0,0,1,0,DNR,DNR,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,5,22,1
South Dakota,North Sioux City,2619,2561,2604,2550,2503,2663,2772,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alaska,North Slope Borough,No Data,No Data,No Data,9674,9691,9707,9710,9710,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0
Rhode Island,North Smithfield,11629,11953,11957,12138,12276,12287,12377,12377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,North St. Paul,No Data,11548,11675,11767,11948,12417,12495,12495,DNR,DNR,DNR,DNR,1,DNR,DNR,DNR,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,1
Pennsylvania,North Strabane Township,12876,13451,13460,13833,14033,14235,14523,14523,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0, DNR,0,0,0,0, DNR,0,0,0,0,0,0,0,3,25,0
New York,North Syracuse Village,6477,6831,6837,6964,6941,6899,6861,6861,0,0,1,0,0,0,0,0,0,0,DNR,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3
New York,North Tonawanda,30564,31710,31671,31176,30986,30776,30634,30634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,1
North Carolina,North Topsail Beach,982,752,759,735,733,732,736,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,North Union Township,1264,1481,1470,1460,1455,1444,1432,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR, DNR, DNR,4,24,0
Indiana,North Vernon,6274,6762,6674,No Data,No Data,No Data,6599,6599,0,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,14,14,0
