agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Rolette,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,6,0,0,-1
Rolla,Cities,MISSOURI,1333,26,0,2,6,0,0,3
Rolling Fork,Cities,Mississippi,2151,4,0,24,1,0,6,3
Rolling Hills,Cities,CALIFORNIA,1899,27,0,1,6,0,0,3
Rolling Hills Estates,Cities,CALIFORNIA,8297,24,0,4,6,0,1,3
Rolling Meadows,Cities,Illinois,24205,17,0,11,4,0,2,4
Rollingwood,Cities,TEXAS,1570,27,0,1,6,0,0,3
Rollinsford,Cities,NEW HAMPSHIRE,2527,27,0,1,6,0,0,3
Roma,Cities,TEXAS,10310,26,1,1,6,0,0,4
Roman Forest,Cities,TEXAS,1910,23,0,5,5,0,1,3
Rome,Cities,GEORGIA,32345,27,0,1,6,0,0,4
Rome Town,Cities,WISCONSIN,2692,27,0,1,6,0,0,3
Romeo,Cities,MICHIGAN,3630,23,1,4,5,0,1,3
Romeoville,Cities,ILLINOIS,39727,19,4,5,4,1,1,4
Romney,Cities,WEST VIRGINIA,1759,26,1,1,6,0,1,3
Romulus,Cities,MICHIGAN,23315,23,0,5,5,0,1,4
Ronan City,Cities,MONTANA,1998,26,0,2,6,0,0,3
Ronceverte,Cities,WEST VIRGINIA,1749,25,2,1,6,0,0,3
Roodhouse,Cities,ILLINOIS,1714,22,1,5,5,0,1,3
Rooks,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,6,0,0,-1
Roosevelt,Nonmetropolitan Counties,MONTANA,6189,27,0,1,6,0,0,3
Roosevelt Park,Cities,MICHIGAN,3820,27,0,1,6,0,0,3
Roper,Cities,North Carolina,563,7,0,21,1,0,5,2
Ropesville,Cities,TEXAS,443,6,2,20,1,0,5,2
Rosalia,Cities,WASHINGTON,558,16,4,8,4,1,2,2
Roscoe,Cities,ILLINOIS,1323,27,0,1,6,0,0,3
Roscommon,Nonmetropolitan Counties,MICHIGAN,No Data,27,0,1,6,0,0,-1
Rose Bud,Cities,ARKANSAS,482,27,0,1,6,0,0,2
Rose City,Cities,TEXAS,521,24,3,1,6,0,0,2
Rose Hill,Cities,KANSAS,1672,27,0,1,6,0,0,3
Roseau,Cities,Minnesota,No Data,7,0,21,1,0,5,-1
Rosebud,Cities,MISSOURI,1361,27,0,1,6,0,0,3
Roseburg,Cities,OREGON,22159,22,2,4,5,0,1,4
Rosedale,Cities,MISSISSIPPI,2275,1,3,24,0,0,6,3
Roseland,Cities,NEW JERSEY,5857,27,0,1,6,0,0,3
Roselle,Cities,ILLINOIS,21669,27,0,1,6,0,0,4
Roselle Park,Cities,NEW JERSEY,13669,27,0,1,6,0,0,4
Rosemead,Cities,CALIFORNIA,55129,26,0,2,6,0,0,4
Rosemont,Cities,Illinois,4206,23,0,5,5,0,1,3
Rosemount,Cities,Minnesota,23717,17,6,5,4,1,1,4
Rosenberg,Cities,TEXAS,36360,27,0,1,6,0,0,4
Rosendale,Cities,WISCONSIN,1038,27,0,1,6,0,0,3
Rosendale Town,Cities,NEW YORK,5927,25,2,1,6,0,0,3
Rosepine,Cities,Louisiana,1707,1,3,24,0,0,6,3
Roseto,Cities,PENNSYLVANIA,1545,24,2,2,6,0,6,3
Roseville,Cities,CALIFORNIA,1851,27,0,1,6,0,0,3
Rosholt,Cities,SOUTH DAKOTA,428,27,0,1,6,0,0,2
Ross,Nonmetropolitan Counties,OHIO,2492,27,0,1,6,0,0,3
Ross Township,Cities,OHIO,30858,24,3,1,6,0,0,4
Rossford,Cities,OHIO,6539,20,0,8,5,0,2,3
Rosslyn Farms,Cities,PENNSYLVANIA,427,23,4,1,5,1,0,2
Rossville,Cities,GEORGIA,790,27,0,1,6,0,0,2
Rostraver Township,Cities,PENNSYLVANIA,11130,22,5,1,5,1,0,4
Roswell,Cities,GEORGIA,95684,25,2,1,6,0,0,4
Rothbury,Cities,MICHIGAN,422,27,0,1,6,0,0,2
Rothschild,Cities,WISCONSIN,5342,27,0,1,6,0,0,3
Rotterdam Town,Cities,NEW YORK,29352,26,1,1,6,0,0,4
Round Lake,Cities,ILLINOIS,18484,27,0,1,6,0,0,4
Round Lake Beach,Cities,Illinois,27796,19,0,9,4,0,2,4
Round Lake Heights,Cities,ILLINOIS,2713,27,0,1,6,0,0,3
Round Lake Park,Cities,Illinois,7415,22,0,6,5,0,1,3
Round Rock,Cities,TEXAS,119308,21,0,7,5,0,1,5
Rouses Point Village,Cities,NEW YORK,2161,20,3,5,5,0,1,3
Routt,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
Rowan,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Rowland,Cities,NORTH CAROLINA,1052,27,0,1,6,0,0,3
Rowlesburg,Cities,West Virginia,585,4,0,24,1,0,6,2
Rowlett,Cities,TEXAS,61047,23,0,5,5,0,1,4
Rowley,Cities,MASSACHUSETTS,6343,24,3,1,6,0,0,3
Roxana,Cities,ILLINOIS,1472,23,0,5,5,0,1,3
Roxboro,Cities,NORTH CAROLINA,8331,22,0,6,5,0,1,3
Roxbury Township,Cities,NEW JERSEY,23425,25,1,2,6,0,0,4
Roxie,Cities,Mississippi,492,3,5,20,0,1,5,2
Roy,Cities,UTAH,809,27,0,1,6,0,0,2
Royal City,Cities,WASHINGTON,2234,27,0,1,6,0,0,3
Royal Oak,Cities,MICHIGAN,59367,15,0,13,3,0,3,4
Royal Palm Beach,Cities,FLORIDA,36846,19,0,9,4,0,2,4
Royalston,Cities,MASSACHUSETTS,1273,10,2,16,2,0,4,3
Royalton,Cities,ILLINOIS,2741,25,2,1,6,0,0,3
Royersford,Cities,PENNSYLVANIA,4771,26,1,1,6,0,0,3
Royse City,Cities,TEXAS,11914,26,0,2,6,0,0,4
Royston,Cities,GEORGIA,2547,14,2,12,3,0,3,3
Rugby,Cities,NORTH DAKOTA,2841,26,0,2,6,0,0,3
Ruidoso Downs,Cities,New Mexico,2847,4,0,24,1,0,6,3
Ruleville,Cities,Mississippi,2915,5,3,20,1,0,5,3
Ruma,Cities,ILLINOIS,315,27,0,1,6,0,0,2
Rumford,Cities,MAINE,5646,24,0,4,6,0,1,3
Rumson,Cities,NEW JERSEY,6886,25,1,2,6,0,0,3
Runaway Bay,Cities,TEXAS,1433,27,0,1,6,0,0,3
Runnels,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Runnemede,Cities,NEW JERSEY,8322,21,0,7,5,0,1,3
Rupert,Cities,IDAHO,5736,27,0,1,6,0,0,3
Rural Retreat,Cities,VIRGINIA,1486,26,1,1,6,0,0,3
Rural Valley,Cities,Pennsylvania,844,15,0,13,3,0,3,2
Rush,Nonmetropolitan Counties,INDIANA,No Data,26,0,2,6,0,0,-1
Rush Springs,Cities,OKLAHOMA,1283,27,0,1,6,0,0,3
Rush Township,Cities,PENNSYLVANIA,3310,21,6,1,5,1,0,3
Rushford,Cities,Minnesota,1709,6,1,21,1,0,5,3
Rushville,Cities,ILLINOIS,2927,24,3,1,6,0,0,3
Rusk,Cities,TEXAS,No Data,26,1,1,6,0,0,-1
Russell,Cities,KANSAS,No Data,27,0,1,6,0,0,-1
Russell Springs,Cities,KENTUCKY,2525,26,0,2,6,0,0,3
Russell Township,Cities,Ohio,5250,9,2,17,2,0,4,3
Russells Point,Cities,OHIO,1355,26,1,1,6,0,4,3
Russellville,Cities,ARKANSAS,539,20,7,1,5,1,0,2
Russia,Cities,Ohio,649,3,5,20,0,1,5,2
Russiaville,Cities,Indiana,1083,4,0,24,1,0,6,3
Ruston,Cities,LOUISIANA,808,27,0,1,6,0,0,2
Rutherford,Nonmetropolitan Counties,NORTH CAROLINA,1101,27,0,1,6,0,0,3
Rutherfordton,Cities,NORTH CAROLINA,4173,27,0,1,6,0,0,3
Rutland,Cities,VERMONT,No Data,27,0,1,6,0,0,-1
Rutland Town,Cities,Vermont,4009,20,3,5,5,0,1,3
Rutledge,Cities,TENNESSEE,1200,27,0,1,6,0,0,3
Ryan Township,Cities,PENNSYLVANIA,2541,25,2,1,6,0,0,3
Rye,Cities,NEW HAMPSHIRE,16108,23,4,1,5,1,0,4
Rye Brook Village,Cities,NEW YORK,9658,25,2,1,6,0,0,3
Rye Township,Cities,PENNSYLVANIA,2567,1,3,24,0,0,6,3
Sabattus,Cities,MAINE,5038,27,0,1,6,0,0,3
Sabetha,Cities,KANSAS,2589,27,0,1,6,0,0,3
Sabina,Cities,OHIO,2530,27,0,1,6,0,0,3
Sabinal,Cities,TEXAS,1721,27,0,1,6,0,0,3
Sabine,Nonmetropolitan Counties,LOUISIANA,No Data,27,0,1,6,0,0,-1
Sac,Nonmetropolitan Counties,IOWA,No Data,26,1,1,6,0,0,-1
Sac City,Cities,IOWA,2124,12,4,12,3,1,0,3
Sachse,Cities,TEXAS,25467,23,0,5,5,0,1,4
Sackets Harbor Village,Cities,NEW YORK,1497,23,4,1,5,1,0,3
Saco,Cities,MAINE,19197,9,0,19,2,0,4,4
Sacramento,Cities,CALIFORNIA,No Data,1,0,27,0,0,6,-1
Sacred Heart,Cities,Minnesota,512,5,2,21,1,0,5,2
Saddle Brook Township,Cities,NEW JERSEY,14108,24,0,4,6,0,1,4
Saddle River,Cities,NEW JERSEY,3256,26,0,2,6,0,0,3
Sadieville,Cities,KENTUCKY,338,19,0,9,4,0,2,2
Sadsbury Township,Cities,Pennsylvania,3762,4,0,24,1,0,6,3
"Sadsbury Township, Chester County",Cities,PENNSYLVANIA,3908,23,0,5,5,0,1,3
Safety Harbor,Cities,FLORIDA,17204,20,0,8,5,0,2,4
Safford,Cities,ARIZONA,9797,21,3,4,5,0,1,3
Sag Harbor Village,Cities,NEW YORK,2305,26,1,1,6,0,1,3
Sagadahoc,Metropolitan Counties,MAINE,No Data,19,0,9,4,0,2,-1
Sagamore Hills,Cities,Ohio,11184,17,2,9,4,0,2,4
Saginaw,Cities,MICHIGAN,22540,27,0,1,6,0,0,4
Saginaw Township,Cities,MICHIGAN,39421,19,0,9,4,0,2,4
Saguache,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
Sahuarita,Cities,ARIZONA,25792,20,3,5,5,0,1,4
Salado,Cities,TEXAS,2140,27,0,1,6,0,0,3
Salamanca,Cities,NEW YORK,5545,23,3,2,5,0,0,3
Sale City,Cities,Georgia,350,3,0,25,0,0,6,2
Salem,Cities,ILLINOIS,25396,27,0,1,6,0,0,4
Salem Township,Cities,Pennsylvania,4252,4,0,24,1,0,6,3
"Salem Township, Luzerne County",Cities,PENNSYLVANIA,4197,22,1,5,5,0,1,3
Salemburg,Cities,NORTH CAROLINA,436,27,0,1,6,0,0,2
Salida,Cities,COLORADO,5516,27,0,1,6,0,0,3
Salina,Cities,KANSAS,2527,25,2,1,6,0,0,3
Salinas,Cities,CALIFORNIA,158729,20,0,8,5,0,2,5
Saline,Nonmetropolitan Counties,ILLINOIS,No Data,27,0,1,6,0,0,-1
Saline Township,Cities,OHIO,1290,23,4,1,5,1,0,3
Salineville,Cities,Ohio,1266,18,0,10,4,0,2,3
Salisbury,Cities,NORTH CAROLINA,1550,27,0,1,6,0,0,3
Salisbury Township,Cities,PENNSYLVANIA,13762,25,2,1,6,0,0,4
Salley,Cities,SOUTH CAROLINA,420,24,2,2,6,0,0,2
Sallisaw,Cities,OKLAHOMA,8530,24,0,4,6,0,1,3
Salmon,Cities,IDAHO,3019,27,0,1,6,0,0,3
Salt Lake City,Cities,UTAH,193918,17,0,11,4,0,2,5
Salt Lake County Unified Police Department,Metropolitan Counties,UTAH,No Data,15,0,13,3,0,3,-1
Saltillo,Cities,TENNESSEE,502,25,2,1,6,0,0,2
Saltsburg,Cities,PENNSYLVANIA,832,23,4,1,5,1,0,2
Saltville,Cities,VIRGINIA,2022,27,0,1,6,0,0,3
Saluda,Cities,NORTH CAROLINA,3600,27,0,1,6,0,0,3
Salyersville,Cities,KENTUCKY,1804,26,1,1,6,0,0,3
Samburg,Cities,TENNESSEE,213,16,0,12,4,0,3,2
Sammamish,Cities,WASHINGTON,53387,23,0,5,5,0,1,4
Sampson,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Samson,Cities,ALABAMA,1922,13,7,8,3,1,2,3
San Angelo,Cities,TEXAS,101870,19,0,9,4,0,2,5
San Anselmo,Cities,CALIFORNIA,12584,11,0,17,2,0,4,4
San Antonio,Cities,TEXAS,1498642,4,0,24,1,0,6,6
San Augustine,Cities,TEXAS,No Data,27,0,1,6,0,0,-1
San Benito,Metropolitan Counties,CALIFORNIA,24535,26,1,1,6,0,0,4
San Bernardino,Cities,CALIFORNIA,No Data,11,0,17,2,0,4,-1
San Bruno,Cities,CALIFORNIA,43613,23,0,5,5,0,1,4
San Carlos,Cities,CALIFORNIA,27187,3,1,24,0,0,6,4
San Clemente,Cities,CALIFORNIA,65915,24,0,4,6,0,1,4
San Diego,Cities,CALIFORNIA,4350,27,0,1,6,0,0,3
San Dimas,Cities,CALIFORNIA,34884,22,0,6,5,0,1,4
San Felipe,Cities,TEXAS,764,10,2,16,2,0,4,2
San Fernando,Cities,CALIFORNIA,25194,26,0,2,6,0,0,4
San Francisco,Cities,CALIFORNIA,871155,4,0,24,1,0,6,5
San Gabriel,Cities,CALIFORNIA,40580,25,0,3,6,0,0,4
San Jacinto,Cities,CALIFORNIA,47475,25,2,1,6,0,0,4
San Joaquin,Metropolitan Counties,CALIFORNIA,No Data,24,0,4,6,0,1,-1
San Jose,Cities,CALIFORNIA,1041844,1,0,27,0,0,6,6
San Juan,Metropolitan Counties,NEW MEXICO,35394,27,0,1,6,0,0,4
San Juan Capistrano,Cities,CALIFORNIA,36798,25,0,3,6,0,0,4
San Leandro,Cities,CALIFORNIA,91870,11,0,17,2,0,4,4
San Luis,Cities,Arizona,32227,19,0,9,4,0,2,4
San Luis Obispo,Cities,CALIFORNIA,47116,24,0,4,6,0,1,4
San Marcos,Cities,CALIFORNIA,64380,26,0,2,6,0,0,4
San Marino,Cities,CALIFORNIA,13528,26,0,2,6,0,0,4
San Mateo,Cities,CALIFORNIA,No Data,19,0,9,4,0,2,-1
San Miguel,Nonmetropolitan Counties,COLORADO,No Data,27,0,1,6,0,0,-1
San Pablo,Cities,CALIFORNIA,30674,25,0,3,6,0,0,4
San Patricio,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
San Rafael,Cities,CALIFORNIA,59435,17,0,11,4,0,2,4
San Ramon,Cities,CALIFORNIA,76901,25,0,3,6,0,0,4
San Saba,Cities,TEXAS,No Data,27,0,1,6,0,0,-1
Sanborn,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,5,2,21,1,0,5,-1
Sanbornton,Cities,New Hampshire,2979,19,0,9,4,0,2,3
Sand City,Cities,CALIFORNIA,391,27,0,1,6,0,0,2
Sand Lake,Cities,MICHIGAN,525,27,0,1,6,0,0,2
Sand Springs,Cities,OKLAHOMA,19961,23,0,5,5,0,1,4
Sanders,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,6,0,0,-1
Sandersville,Cities,Georgia,5724,21,2,5,5,0,1,3
Sandoval,Cities,Illinois,1221,3,0,25,0,0,6,3
Sandown,Cities,NEW HAMPSHIRE,6348,26,0,2,6,0,0,3
Sandpoint,Cities,IDAHO,7931,27,0,1,6,0,0,3
Sands Point Village,Cities,NEW YORK,2767,26,1,1,6,0,0,3
Sandusky,Cities,MICHIGAN,25078,23,4,1,5,1,0,4
Sandwich,Cities,ILLINOIS,1307,27,0,1,6,0,0,3
Sandy,Cities,UTAH,94601,25,0,3,6,0,0,4
Sandy Lake,Cities,PENNSYLVANIA,651,22,5,1,5,1,0,2
Sandy Springs,Cities,GEORGIA,107685,25,2,1,6,0,0,5
Sandy Township,Cities,PENNSYLVANIA,10699,26,1,1,6,0,0,4
Sanford,Cities,MAINE,29347,27,0,1,6,0,0,4
Sangamon,Metropolitan Counties,ILLINOIS,No Data,22,0,6,5,0,1,-1
Sanger,Cities,CALIFORNIA,7913,27,0,1,6,0,0,3
Sanibel,Cities,FLORIDA,7023,20,0,8,5,0,2,3
Sanilac,Nonmetropolitan Counties,MICHIGAN,No Data,26,0,2,6,0,0,-1
Sankertown,Cities,PENNSYLVANIA,645,22,5,1,5,1,0,2
Sanpete,Nonmetropolitan Counties,Utah,No Data,14,5,9,3,1,2,-1
Sansom Park Village,Cities,TEXAS,4892,27,0,1,6,0,0,3
Santa Ana,Cities,CALIFORNIA,337419,8,0,20,2,0,5,5
Santa Anna,Cities,TEXAS,1022,27,0,1,6,0,0,3
Santa Barbara,Cities,CALIFORNIA,92519,23,0,5,5,0,1,4
Santa Clara,Metropolitan Counties,CALIFORNIA,128179,27,0,1,6,0,0,5
Santa Clara/Ivins,Cities,Utah,15107,19,0,9,4,0,2,4
Santa Clarita,Cities,CALIFORNIA,219611,2,0,26,0,0,6,5
Santa Cruz,Cities,CALIFORNIA,No Data,24,3,1,6,0,0,-1
Santa Fe,Cities,TEXAS,13172,26,1,1,6,0,0,4
Santa Fe Springs,Cities,CALIFORNIA,18401,27,0,1,6,0,0,4
Santa Maria,Cities,CALIFORNIA,106200,23,0,5,5,0,1,5
Santa Monica,Cities,CALIFORNIA,93921,14,1,13,3,0,3,4
Santa Paula,Cities,CALIFORNIA,30784,26,0,2,6,0,0,4
Santa Rosa,Cities,CALIFORNIA,2875,25,0,3,6,0,0,3
Santaquin/Genola,Cities,UTAH,12289,27,0,1,6,0,0,4
Santee,Cities,CALIFORNIA,930,26,0,2,6,0,0,2
Sapulpa,Cities,OKLAHOMA,20667,22,0,6,5,0,1,4
Saraland,Cities,ALABAMA,13470,3,3,22,0,0,5,4
Saranac Lake Village,Cities,NEW YORK,5248,24,1,3,6,0,0,3
Sarasota,Cities,FLORIDA,No Data,20,0,8,5,0,2,-1
Saratoga,Cities,CALIFORNIA,1675,27,0,1,6,0,0,3
Saratoga Springs,Cities,NEW YORK,27211,24,0,4,6,0,1,4
Sarcoxie,Cities,MISSOURI,1294,25,2,1,6,0,0,3
Sardinia,Cities,OHIO,964,13,3,12,3,0,3,2
Sardis,Cities,Georgia,957,18,1,9,4,0,2,2
Sardis City,Cities,ALABAMA,1764,23,0,5,5,0,1,3
Sargent,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,0,2,6,0,0,-1
Sarpy,Metropolitan Counties,NEBRASKA,No Data,27,0,1,6,0,0,-1
Sartell,Cities,Minnesota,16943,8,2,18,2,0,4,4
Satellite Beach,Cities,FLORIDA,10384,20,0,8,5,0,2,4
Satsuma,Cities,ALABAMA,6120,4,0,24,1,0,6,3
Saugatuck-Douglas,Cities,Michigan,2262,18,0,10,4,0,2,3
Saugerties Town,Cities,NEW YORK,19128,24,1,3,6,0,0,4
Saugerties Village,Cities,NEW YORK,3852,3,1,24,0,0,6,3
Sauget,Cities,ILLINOIS,151,24,3,1,6,0,0,2
Saugus,Cities,MASSACHUSETTS,28131,24,0,4,6,0,1,4
Sauk,Nonmetropolitan Counties,WISCONSIN,No Data,26,0,2,6,0,0,-1
Sauk Centre,Cities,MINNESOTA,4367,23,3,2,5,0,0,3
Sauk Prairie,Cities,WISCONSIN,4640,27,0,1,6,0,0,3
Sauk Rapids,Cities,Minnesota,13545,14,1,13,3,0,3,4
Sauk Village,Cities,ILLINOIS,10489,19,0,9,4,0,2,4
Saukville,Cities,WISCONSIN,4465,27,0,1,6,0,0,3
Sault Ste. Marie,Cities,MICHIGAN,13763,13,5,10,3,1,2,4
Sault Ste. Marie ,Cities,Michigan,13911,4,0,24,1,0,6,4
Saunders,Metropolitan Counties,Nebraska,No Data,11,0,17,2,0,4,-1
Sausalito,Cities,CALIFORNIA,7198,27,0,1,6,0,0,3
Savage,Cities,MINNESOTA,31118,18,6,4,4,1,1,4
Savanna,Cities,ILLINOIS,2845,27,0,1,6,0,0,3
Savannah,Cities,MISSOURI,7035,27,0,1,6,0,0,3
Savannah-Chatham Metropolitan,Cities,GEORGIA,241296,25,2,1,6,0,0,5
Sawyer,Cities,OKLAHOMA,320,26,1,1,6,0,0,2
Saxonburg,Cities,PENNSYLVANIA,1511,10,6,12,2,1,3,3
Saxton,Cities,PENNSYLVANIA,701,25,2,1,6,0,0,2
Sayre,Cities,OKLAHOMA,6418,22,5,1,5,1,0,3
Sayreville,Cities,NEW JERSEY,45141,25,1,2,6,0,0,4
Scammon,Cities,Kansas,464,4,4,20,1,0,5,2
Scappoose,Cities,OREGON,7005,7,0,21,1,0,5,3
Scarborough,Cities,MAINE,19851,23,0,5,5,0,1,4
Scarsdale Village,Cities,NEW YORK,18026,24,1,3,6,0,0,4
Schaumburg,Cities,ILLINOIS,74774,23,2,3,5,0,0,4
Schenectady,Cities,NEW YORK,No Data,27,0,1,6,0,0,-1
Schererville,Cities,INDIANA,28953,16,4,8,4,1,2,4
Schertz,Cities,TEXAS,39225,22,3,3,5,0,2,4
Schiller Park,Cities,ILLINOIS,11807,27,0,1,6,0,0,4
Schleicher,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Schley,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,6,0,0,-1
Schodack Town,Cities,NEW YORK,11730,26,0,2,6,0,0,4
Schoharie,Metropolitan Counties,NEW YORK,No Data,25,1,2,6,0,0,-1
Schoharie Village,Cities,NEW YORK,823,25,2,1,6,0,0,2
Schoolcraft,Cities,MICHIGAN,1574,20,7,1,5,1,0,3
Schulenburg,Cities,TEXAS,2941,27,0,1,6,0,0,3
Schuyler,Nonmetropolitan Counties,ILLINOIS,No Data,26,1,1,6,0,0,-1
Schuylkill,Nonmetropolitan Counties,Pennsylvania,No Data,22,1,5,5,0,1,-1
Schuylkill Haven,Cities,PENNSYLVANIA,5189,24,3,1,6,0,0,3
"Schuylkill Township, Chester County",Cities,PENNSYLVANIA,8587,21,6,1,5,1,0,3
Science Hill,Cities,KENTUCKY,696,27,0,1,6,0,0,2
Scioto,Nonmetropolitan Counties,OHIO,No Data,22,0,6,5,0,1,-1
Scituate,Cities,MASSACHUSETTS,10587,27,0,1,6,0,0,4
Scotch Plains Township,Cities,NEW JERSEY,24144,23,0,5,5,0,1,4
Scotia Village,Cities,NEW YORK,7725,24,2,2,6,0,1,3
Scotland,Nonmetropolitan Counties,MISSOURI,816,27,0,1,6,0,0,2
Scotland Neck,Cities,NORTH CAROLINA,1948,27,0,1,6,0,0,3
Scott,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Scott City,Cities,KANSAS,4518,27,0,1,6,0,0,3
"Scott Township, Allegheny County",Cities,PENNSYLVANIA,16848,26,1,1,6,0,0,4
"Scott Township, Columbia County",Cities,PENNSYLVANIA,5081,26,1,1,6,0,0,3
"Scott Township, Lackawanna County",Cities,PENNSYLVANIA,4812,23,4,1,5,1,0,3
Scottdale,Cities,PENNSYLVANIA,4226,20,7,1,5,1,0,3
Scotts Bluff,Nonmetropolitan Counties,NEBRASKA,No Data,27,0,1,6,0,0,-1
Scotts Hill,Cities,TENNESSEE,985,27,0,1,6,0,0,2
Scotts Valley,Cities,CALIFORNIA,12016,22,0,6,5,0,1,4
Scottsbluff,Cities,NEBRASKA,14747,27,0,1,6,0,0,4
Scottsburg,Cities,INDIANA,6720,20,0,8,5,0,2,3
Scottsdale,Cities,ARIZONA,240885,8,3,17,2,0,4,5
Scottsville,Cities,KENTUCKY,4446,26,0,2,6,0,0,3
Scottville,Cities,Michigan,1213,15,0,13,3,0,3,3
Scranton,Cities,KANSAS,864,27,0,1,6,0,0,2
Screven,Cities,GEORGIA,776,22,5,1,5,1,0,2
Scribner,Cities,Nebraska,844,12,3,13,3,0,3,2
Scurry,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Sea Bright,Cities,NEW JERSEY,1331,26,1,1,6,0,0,3
Sea Girt,Cities,NEW JERSEY,1807,25,1,2,6,0,0,3
Sea Isle City,Cities,NEW JERSEY,2080,24,0,4,6,0,1,3
Sea Ranch Lakes,Cities,FLORIDA,712,20,0,8,5,0,2,2
Seabrook,Cities,NEW HAMPSHIRE,8804,26,1,1,6,0,2,3
Seadrift,Cities,TEXAS,1497,6,1,21,1,0,5,3
Seaford,Cities,DELAWARE,7725,26,0,2,6,0,0,3
Seagoville,Cities,TEXAS,16085,27,0,1,6,0,0,4
Seagraves,Cities,TEXAS,2836,27,0,1,6,0,0,3
Seagrove,Cities,NORTH CAROLINA,229,27,0,1,6,0,0,2
Seal Beach,Cities,CALIFORNIA,24721,27,0,1,6,0,0,4
Sealy,Cities,TEXAS,6469,26,0,2,6,0,0,3
Seaman,Cities,OHIO,920,26,1,1,6,0,0,2
Searcy,Cities,ARKANSAS,No Data,27,0,1,6,0,0,-1
Searsport,Cities,MAINE,2627,25,0,3,6,0,0,3
Seaside,Cities,OREGON,34827,26,0,2,6,0,0,4
Seaside Heights,Cities,NEW JERSEY,2886,26,1,1,6,0,0,3
Seaside Park,Cities,NEW JERSEY,1541,25,1,2,6,0,0,3
Seat Pleasant,Cities,MARYLAND,4826,27,0,1,6,0,0,3
SeaTac,Cities,WASHINGTON,28466,22,0,6,5,0,1,4
Seatac,Cities,Washington,27896,4,0,24,1,0,6,4
Seattle,Cities,WASHINGTON,700313,1,0,27,0,0,6,5
Sebastian,Metropolitan Counties,ARKANSAS,22889,25,0,3,6,0,0,4
Sebastopol,Cities,CALIFORNIA,7734,26,0,2,6,0,0,3
Sebewaing,Cities,Michigan,1679,23,0,5,5,0,1,3
Sebring,Cities,FLORIDA,4240,27,0,1,6,0,0,3
Secaucus,Cities,NEW JERSEY,19528,19,1,8,4,0,2,4
Section,Cities,ALABAMA,757,4,0,24,1,0,6,2
Sedalia,Cities,MISSOURI,21536,27,0,1,6,0,0,4
Sedan,Cities,KANSAS,1052,18,6,4,4,1,1,3
Sedgwick,Metropolitan Counties,KANSAS,1702,27,0,1,6,0,0,3
Sedona,Cities,ARIZONA,10457,25,2,1,6,0,0,4
Sedro Woolley,Cities,WASHINGTON,10860,26,0,2,6,0,0,4
Seekonk,Cities,MASSACHUSETTS,15159,26,0,2,6,0,0,4
Seguin,Cities,TEXAS,28319,27,0,1,6,0,0,4
Seiling,Cities,Oklahoma,887,23,0,5,5,0,1,2
Selah,Cities,WASHINGTON,7753,27,0,1,6,0,0,3
Selby,Cities,SOUTH DAKOTA,644,24,0,4,6,0,1,2
Selbyville,Cities,DELAWARE,2440,27,0,1,6,0,0,3
Seligman,Cities,MISSOURI,838,27,0,1,6,0,0,2
Selinsgrove,Cities,PENNSYLVANIA,5820,26,0,2,6,0,0,3
Sellersburg,Cities,Indiana,8723,10,5,13,2,1,3,3
Selma,Cities,CALIFORNIA,10027,27,0,1,6,0,0,4
Selmer,Cities,TENNESSEE,4507,27,0,1,6,0,0,3
Seminole,Cities,FLORIDA,7656,27,0,1,6,0,0,3
Senath,Cities,MISSOURI,1700,26,1,1,6,0,0,3
Seneca,Cities,ILLINOIS,8308,27,0,1,6,0,0,3
Seneca Falls Town,Cities,New York,8808,19,0,9,4,0,2,3
Seneca Falls Village,Cities,NEW YORK,6711,8,0,20,2,0,5,3
Senecaville,Cities,Ohio,443,1,2,25,0,0,6,2
Senoia,Cities,GEORGIA,4233,25,2,1,6,0,0,3
Sequatchie,Metropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Sequim,Cities,WASHINGTON,6868,22,0,6,5,0,1,3
Sequoyah,Metropolitan Counties,OKLAHOMA,No Data,27,0,1,6,0,0,-1
Sergeant Bluff,Cities,IOWA,4579,27,0,1,6,0,0,3
Sesser,Cities,ILLINOIS,1896,9,3,16,2,0,4,3
