Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population3
,,,Jordan,,,,0,5512
,,,Kasson,,,,0,5977
,,,Lake City,,,,0,5102
,,,Lake Crystal,,0,,0,2569
,,,Lakes Area,,,,0,9481
,,,Lauderdale,0,,,0,2397
,,,Little Canada,0,,,0,9848
,,,Mapleton,,0,,0,1770
,,,Marshall,,,,0,13786
,,,Milaca,,,,0,2969
,,,Minnetonka,,,,0,50118
,,,Montgomery,,,0,0,2979
,,,Mounds View,0,,,0,12249
,,,Newport,,,,0,3462
,,,New Richland,,,,0,1212
,,,New Ulm,0,,,0,13626
,,,North Mankato,,0,0,0,13497
,,,North Oaks,0,,,0,4503
,,,Oak Park Heights,,,,0,4372
,,,Olivia,,,,0,2503
,,,Orono,0,0,0,0,11501
,,,Park Rapids,0,,,,3738
,,,Paynesville,,,,0,2451
,,,Ramsey,,,,0,23851
,,,Redwood Falls,,0,0,0,5295
,,,Rogers,,,,0,8663
,,,Rosemount,,,,0,22043
,,,Roseville,0,,,0,33920
,,,Sauk Centre,,0,0,0,4350
,,,Shakopee,0,0,,,37362
,,,Shoreview,0,,,0,25236
,,,Sleepy Eye,,,,0,3627
,,,Spring Grove,,,,0,1340
,,,Spring Lake Park,,,,0,6461
,,,St. Francis,,,,0,7274
,,,Stillwater,,,,0,18366
,,,Tracy,0,0,,0,2180
,,,Two Harbors,,,,0,3774
,,,Vadnais Heights,0,,,0,12397
,,,Virginia,0,0,,,8779
,,,Wabasha,,,,0,2540
,,,Waite Park,0,0,0,0,6767
,,,Waseca,0,0,,0,9483
,,,Wayzata,,,,0,3716
,,,Wells,,,,0,2361
,,,West St. Paul,,0,0,0,19691
,,,White Bear Lake,,,,0,23981
,,,White Bear Township,0,,,0,11034
,,,Willmar,0,0,0,0,19761
,,,Winnebago,,,,0,1448
,,Universities and Colleges,University of Minnesota:,,,,,
,,,Morris,,,,0,1811
,,,Twin Cities,0,0,,0,51721
,,Metropolitan Counties,Benton,,,,0,
,,,Blue Earth,,0,,0,
,,,Carver,0,0,0,0,
,,,Chisago,,0,0,0,
,,,Clay,0,0,0,0,
,,,Dakota,,,,0,
,,,Dodge,0,0,0,0,
,,,Hennepin,0,0,0,0,
,,,Houston,,,,0,
,,,Isanti,0,,,,
,,,Nicollet,0,0,0,0,
,,,Polk,,0,0,0,
,,,Ramsey,0,,,0,
,,,Sherburne,,0,0,0,
,,,Stearns,0,0,0,0,
,,Nonmetropolitan Counties,Aitkin,0,,,,
,,,Beltrami,0,0,,,
,,,Cass,,,,0,
,,,Cook,,,,0,
,,,Cottonwood,,,,0,
,,,Crow Wing,,,,0,
,,,Douglas,0,0,,0,
,,,Freeborn,0,0,0,,
,,,Grant,,,,0,
,,,Jackson,,,,0,
,,,Kanabec,,,,0,
,,,Kandiyohi,,,,0,
,,,Kittson,,0,,,
,,,Le Sueur,,,,0,
,,,Murray,,,,0,
,,,Nobles,,,,0,
,,,Otter Tail,0,,,,
,,,Pope,,0,0,0,
,,,Redwood,,,0,0,
,,,Renville,,,,0,
,,,Rock,,,,0,
,,,Steele,,,,0,
,,,Stevens,,,,0,
,,,Swift,,,0,0,
,,,Wadena,,0,0,0,
,,,Winona,,0,,,
,,,Yellow Medicine,,,,0,
,,Tribal Agencies,Leech Lake Band of Ojibwe,0,,,,
,,State Police Agencies,State Patrol:,,,,,
,,,Duluth,0,0,,,
,,,Golden Valley,0,0,,,
,,,Oakdale,,,,0,
,,Other Agencies,Three Rivers Park District,,,,0,
,Mississippi,Cities,Aberdeen,0,0,0,0,5633
,,,Ackerman,0,0,0,0,1516
,,,Amory,0,0,0,0,7344
,,,Belzoni,0,0,0,0,2243
,,,Byhalia,0,0,0,,1307
,,,Columbus,0,0,0,0,23729
,,,Crystal Springs,0,0,0,,5063
,,,Fulton,0,0,0,0,3976
,,,Gautier,0,0,0,0,18642
,,,Greenville,0,,,,34530
,,,Heidelberg,0,0,,,721
,,,Holly Springs,0,0,0,0,7728
,,,Horn Lake,0,0,0,0,26165
,,,Iuka,0,0,0,0,3039
,,,Magnolia,0,,,,2429
,,,McComb,0,0,0,0,12838
,,,New Albany,0,0,0,0,8064
,,,Olive Branch,0,0,0,0,33611
,,,Petal,0,0,0,0,10494
,,,Picayune,0,0,0,0,10919
,,,Rolling Fork,0,0,0,0,2151
,,,Roxie,0,,,,499
,,,Southaven,0,0,0,0,49167
,,,Starkville,0,0,0,0,23978
,,,Vaiden,0,,,,737
,,,Vicksburg,0,0,0,0,23946
,,,Waveland,0,,,,6459
,,,West Point,0,0,0,0,11350
,,,Winona,0,0,0,0,5062
,,Universities and Colleges,Coahoma Community College,0,0,0,0,2741
,,,Jackson State University,0,0,0,0,8687
,,,Mississippi State University,0,0,0,0,19644
,,,"University of Mississippi, Oxford",0,0,0,0,17085
,,Nonmetropolitan Counties,Adams,0,0,,0,
,,,Chickasaw,,0,0,,
,,,Choctaw,,0,0,0,
,,,Claiborne,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Greene,0,0,0,,
,,,Grenada,0,0,0,0,
,,,Leflore,0,0,,0,
,,,Lincoln,,0,0,0,
,,,Lowndes,0,0,0,0,
,,,Oktibbeha,0,0,,,
,,,Panola,0,0,0,0,
,,,Pontotoc,,,,0,
,,,Scott,0,,,,
,,,Tippah,0,0,0,0,
,,,Union,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Winston,0,0,0,0,
,Missouri,Cities,Adrian,0,0,0,0,1683
,,,Advance,0,0,0,0,1352
,,,Alma,0,0,0,0,403
,,,Alton,0,0,0,0,874
,,,Anderson,0,0,0,0,1968
,,,Appleton City,0,0,0,0,1131
,,,Arbyrd,0,0,0,0,511
,,,Archie,0,0,0,0,1174
,,,Arnold,0,0,0,0,20884
,,,Ash Grove,0,0,0,0,1477
,,,Ashland,0,0,0,0,3720
,,,Aurora,0,0,0,0,7535
,,,Auxvasse,0,0,0,0,987
,,,Ava,0,0,0,0,3004
,,,Ballwin,0,0,0,0,30514
,,,Bates City,0,0,0,0,220
,,,Battlefield,0,0,0,0,5610
,,,Bella Villa,0,0,0,0,732
,,,Belle,0,0,0,0,1551
,,,Bellefontaine Neighbors,0,0,0,0,10899
,,,Bellerive,0,0,0,0,189
,,,Bellflower,0,0,0,0,394
,,,Bel-Nor,0,0,0,0,1504
,,,Bel-Ridge,0,0,0,0,2747
,,,Belton,0,0,0,0,23200
,,,Berkeley,0,0,0,0,9011
,,,Bernie,0,0,0,0,1965
,,,Bethany,0,0,0,0,3304
,,,Beverly Hills,0,0,0,0,576
,,,Billings,0,0,0,0,1039
,,,Birch Tree,0,0,0,0,681
,,,Birmingham,0,0,0,0,184
,,,Bismarck,0,0,0,0,1552
,,,Blackburn,0,0,0,0,250
,,,Bloomfield,0,0,0,0,1940
,,,Blue Springs,0,0,0,0,52766
,,,Bolivar,0,0,0,0,10363
,,,Bonne Terre,0,0,0,0,6889
,,,Boonville,0,0,0,0,8349
,,,Bourbon,0,0,0,0,1638
,,,Bowling Green,0,0,0,0,5353
,,,Branson West,0,0,0,0,480
,,,Braymer,0,0,0,0,881
,,,Brentwood,0,0,0,0,8084
,,,Bridgeton,0,0,0,0,11592
,,,Brookfield,0,0,0,0,4559
,,,Brunswick,0,0,0,0,861
,,,Bucklin,0,0,0,0,469
,,,Buckner,0,0,0,0,3087
,,,Buffalo,0,0,0,0,3095
,,,Butler,0,0,0,0,4234
,,,Butterfield Village,0,0,0,0,472
,,,Byrnes Mill,0,0,0,0,2791
,,,Cabool,0,0,0,0,2154
,,,California,0,0,0,0,4294
,,,Calverton Park,0,0,0,0,1298
,,,Camden Point,0,0,0,0,476
,,,Camdenton,0,0,0,0,3732
,,,Cameron,0,0,0,0,9969
,,,Campbell,0,0,0,0,1999
,,,Canalou,0,0,0,0,339
,,,Canton,0,0,0,0,2386
,,,Cape Girardeau,0,0,0,0,38079
,,,Cardwell,0,0,0,0,716
,,,Carl Junction,0,0,0,0,7472
,,,Carrollton,0,0,0,0,3798
,,,Carterville,0,0,0,0,1898
,,,Carthage,0,0,0,0,14430
,,,Caruthersville,0,0,0,0,6190
,,,Cassville,0,0,0,0,3278
,,,Catron,0,0,0,0,67
,,,Center,0,0,0,0,510
,,,Centralia,0,0,0,0,4042
,,,Chaffee,0,0,0,0,2966
,,,Charlack,0,0,0,0,1368
,,,Charleston,0,0,0,0,5969
,,,Chesterfield,0,0,0,0,47657
,,,Chillicothe,0,0,0,0,9550
,,,Clarkton,0,0,0,0,1293
,,,Claycomo,0,0,0,0,1435
,,,Clayton,0,0,0,0,15997
,,,Cleveland,0,0,0,0,663
,,,Clever,0,0,0,0,2147
,,,Clinton,0,0,0,0,9041
,,,Cole Camp,0,0,0,0,1125
,,,Conway,0,0,0,0,791
,,,Cool Valley,0,0,0,0,1200
,,,Corder,0,0,0,0,405
,,,Cottleville,0,0,0,0,3086
,,,Country Club Hills,0,0,0,0,1279
,,,Country Club Village,0,0,0,0,2458
,,,Crane,0,0,0,0,1467
,,,Creighton,0,0,0,0,350
,,,Crestwood,0,0,0,0,11955
,,,Creve Coeur,0,0,0,0,17898
,,,Crocker,0,0,0,0,1114
,,,Crystal City,0,0,0,0,4873
,,,Cuba,0,0,0,0,3368
,,,Dellwood,0,0,0,0,5043
,,,Delta,0,0,0,0,440
,,,Desloge,0,0,0,0,5072
,,,De Soto,0,0,0,0,6423
,,,Dexter,0,0,0,0,7893
,,,Diamond,0,0,0,0,905
,,,Dixon,0,0,0,0,1555
,,,Doniphan,0,0,0,0,2004
,,,Doolittle,0,0,0,0,632
,,,Drexel,0,0,0,0,969
,,,Duenweg,0,0,0,0,1125
,,,Duquesne,0,0,0,0,1769
,,,East Lynne,0,0,0,0,304
,,,East Prairie,0,0,0,0,3188
,,,Edgerton,0,0,0,0,548
,,,Edina,0,0,0,0,1180
,,,Edmundson,0,0,0,0,837
,,,Eldon,0,0,0,0,4584
,,,El Dorado Springs,0,0,0,0,3606
,,,Ellington,0,0,0,0,991
,,,Ellisville,0,0,0,0,9166
,,,Ellsinore,0,0,0,0,448
,,,Elsberry,0,0,0,0,1941
,,,Emma,0,0,0,0,234
,,,Essex,0,0,0,0,474
,,,Eureka,0,0,0,0,10226
,,,Everton,0,0,0,0,320
,,,Exeter,0,0,0,0,775
,,,Fair Grove,0,0,0,0,1398
,,,Fair Play,0,0,0,0,477
,,,Fairview,0,0,0,0,384
,,,Farber,0,0,0,0,323
,,,Farmington,0,0,0,0,16299
,,,Fayette,0,0,0,0,2698
,,,Ferguson,0,0,0,0,21280
,,,Ferrelview,0,0,0,0,453
,,,Festus,0,0,0,0,11644
,,,Fleming,0,0,0,0,128
,,,Flordell Hills,0,0,0,0,825
,,,Florissant,0,0,0,0,52348
,,,Foley,0,0,0,0,162
,,,Fordland,0,0,0,0,803
,,,Foristell,0,0,0,0,507
,,,Forsyth,0,0,0,0,2263
,,,Frankford,0,0,0,0,324
,,,Fredericktown,0,0,0,0,3999
,,,Freeman,0,0,0,0,484
,,,Frontenac,0,0,0,0,3774
,,,Fulton,0,0,0,0,12836
,,,Gallatin,0,0,0,0,1792
,,,Garden City,0,0,0,0,1648
,,,Gerald,0,0,0,0,1350
,,,Gideon,0,0,0,0,1097
,,,Glasgow,0,0,0,0,1107
,,,Glendale,0,0,0,0,5947
,,,Glen Echo Park,0,0,0,0,161
,,,Goodman,0,0,0,0,1253
,,,Grain Valley,0,0,0,0,12901
,,,Granby,0,0,0,0,2142
,,,Grandin,0,0,0,0,244
,,,Greendale,0,0,0,0,653
,,,Greenfield,0,0,0,0,1376
,,,Greenville,0,0,0,0,513
,,,Greenwood,0,0,0,0,5240
,,,Hallsville,0,0,0,0,1496
,,,Hamilton,0,0,0,0,1816
,,,Hannibal,0,0,0,0,17981
,,,Hardin,0,0,0,0,571
,,,Harrisonville,0,0,0,0,10055
,,,Hartville,0,0,0,0,615
,,,Hawk Point,0,0,0,0,671
,,,Hayti,0,0,0,0,2950
,,,Hayti Heights,0,0,0,0,628
,,,Hazelwood,0,0,0,0,25796
,,,Henrietta,0,0,0,0,370
,,,Herculaneum,0,0,0,0,3481
,,,Hermann,0,0,0,0,2440
,,,Higginsville,0,0,0,0,4814
,,,High Hill,0,0,0,0,196
,,,Highlandville,0,0,0,0,914
,,,Hillsboro,0,0,0,0,2831
,,,Hillsdale,0,0,0,0,1483
,,,Holcomb,0,0,0,0,637
,,,Holden,0,0,0,0,2260
,,,Hollister,0,0,0,0,4442
,,,Holt,0,0,0,0,449
,,,Holts Summit,0,0,0,0,3259
,,,Hornersville,0,0,0,0,665
,,,Houston,0,0,0,0,2089
,,,Howardville,0,0,0,0,384
,,,Humansville,0,0,0,0,1052
,,,Huntsville,0,0,0,0,1570
,,,Hurley,0,0,0,0,179
,,,Iberia,0,0,0,0,739
,,,Indian Point,0,0,0,0,530
,,,Iron Mountain Lake,0,0,0,0,740
,,,Ironton,0,0,0,0,1465
,,,Jackson,0,0,0,0,13808
,,,Jasper,0,0,0,0,934
,,,Jefferson City,0,0,0,0,43236
,,,Jennings,0,0,0,0,14765
,,,Jonesburg,0,0,0,0,771
,,,Kahoka,0,0,0,0,2086
,,,Kearney,0,0,0,0,8411
,,,Kennett,0,0,0,0,10972
,,,Kimberling City,0,0,0,0,2409
,,,Kimmswick,0,0,0,0,158
,,,King City,0,0,0,0,1017
,,,Kinloch,0,0,0,0,299
,,,Kirkwood,0,0,0,0,27640
,,,Knob Noster,0,0,0,0,2719
,,,Ladue,0,0,0,0,8552
,,,La Grange,0,0,0,0,934
,,,Lake Lafayette,0,0,0,0,328
,,,Lake Lotawana,0,0,0,0,1946
,,,Lake Ozark,0,0,0,0,1592
,,,Lakeshire,0,0,0,0,1437
,,,Lake St. Louis,0,0,0,0,14598
,,,Lake Tapawingo,0,0,0,0,733
,,,Lake Waukomis,0,0,0,0,873
,,,Lake Winnebago,0,0,0,0,1135
,,,Lamar,0,0,0,0,4548
,,,La Monte,0,0,0,0,1144
,,,Lanagan,0,0,0,0,421
,,,La Plata,0,0,0,0,1371
,,,Lathrop,0,0,0,0,2094
,,,Laurie,0,0,0,0,948
,,,Lawson,0,0,0,0,2482
,,,Leadington,0,0,0,0,424
,,,Leadwood,0,0,0,0,1287
,,,Leasburg,0,0,0,0,339
,,,Lebanon,0,0,0,0,14527
,,,Leeton,0,0,0,0,568
,,,Lexington,0,0,0,0,4743
,,,Liberal,0,0,0,0,762
,,,Liberty,0,0,0,0,29255
,,,Licking,0,0,0,0,3135
,,,Lincoln,0,0,0,0,1194
,,,Linn,0,0,0,0,1464
,,,Linn Creek,0,0,0,0,245
,,,Lockwood,0,0,0,0,939
,,,Lone Jack,0,0,0,0,1054
,,,Louisiana,0,0,0,0,3376
,,,Lowry City,0,0,0,0,642
,,,Macon,0,0,0,0,5491
,,,Malden,0,0,0,0,4291
,,,Manchester,0,0,0,0,18160
,,,Mansfield,0,0,0,0,1301
,,,Maplewood,0,0,0,0,8075
,,,Marble Hill,0,0,0,0,1482
,,,Marceline,0,0,0,0,2241
,,,Marionville,0,0,0,0,2233
,,,Marshall,0,0,0,0,13112
,,,Marshfield,0,0,0,0,6657
,,,Marston,0,0,0,0,505
,,,Marthasville,0,0,0,0,1140
,,,Martinsburg,0,0,0,0,305
,,,Maryland Heights,0,0,0,0,27572
,,,Maryville,0,0,0,0,12016
,,,Matthews,0,0,0,0,630
,,,Maysville,0,0,0,0,1118
,,,Mayview,0,0,0,0,213
,,,Memphis,0,0,0,0,1829
,,,Merriam Woods,0,0,0,0,1767
,,,Mexico,0,0,0,0,11585
,,,Milan,0,0,0,0,1967
,,,Miller,0,0,0,0,702
,,,Mill Spring,0,0,0,0,190
,,,Miner,0,0,0,0,988
,,,Moberly,0,0,0,0,14025
,,,Moline Acres,0,0,0,0,2451
,,,Monett,0,0,0,0,8905
,,,Monroe City,0,0,0,0,2540
,,,Montgomery City,0,0,0,0,2844
,,,Morehouse,0,0,0,0,977
,,,Morley,0,0,0,0,700
,,,Mosby,0,0,0,0,191
,,,Moscow Mills,0,0,0,0,2518
,,,Mound City,0,0,0,0,1163
,,,Mountain Grove,0,0,0,0,4806
,,,Mountain View,0,0,0,0,2729
,,,Mount Vernon,0,0,0,0,4592
,,,Napoleon,0,0,0,0,223
,,,Naylor,0,0,0,0,634
,,,Neosho,0,0,0,0,11878
,,,Nevada,0,0,0,0,8416
,,,New Bloomfield,0,0,0,0,671
,,,Newburg,0,0,0,0,472
,,,New Florence,0,0,0,0,772
,,,New Franklin,0,0,0,0,1093
,,,New Haven,0,0,0,0,2097
,,,New London,0,0,0,0,978
,,,New Madrid,0,0,0,0,3127
,,,New Melle,0,0,0,0,477
,,,Niangua,0,0,0,0,406
,,,Nixa,0,0,0,0,19091
,,,Noel,0,0,0,0,1839
,,,Norborne,0,0,0,0,711
,,,Normandy,0,0,0,0,5026
,,,North Kansas City,0,0,0,0,4223
,,,Northmoor,0,0,0,0,326
,,,Northwoods,0,0,0,0,4242
,,,Norwood,0,0,0,0,667
,,,Oak Grove,0,0,0,0,7823
,,,Oakland,0,0,0,0,1386
,,,Oakview Village,0,0,0,0,376
,,,Odessa,0,0,0,0,5319
,,,Old Monroe,0,0,0,0,266
,,,Olivette,0,0,0,0,7765
,,,Oran,0,0,0,0,1299
,,,Oregon,0,0,0,0,860
,,,Oronogo,0,0,0,0,2947
,,,Orrick,0,0,0,0,840
,,,Osage Beach,0,0,0,0,4367
,,,Osceola,0,0,0,0,950
,,,Overland,0,0,0,0,16120
,,,Owensville,0,0,0,0,2686
,,,Pacific,0,0,0,0,7027
,,,Pagedale,0,0,0,0,3316
,,,Palmyra,0,0,0,0,3608
,,,Park Hills,0,0,0,0,8791
,,,Parkville,0,0,0,0,5574
,,,Parma,0,0,0,0,716
,,,Pasadena Park,0,0,0,0,472
,,,Peculiar,0,0,0,0,4625
,,,Perry,0,0,0,0,696
,,,Perryville,0,0,0,0,8255
,,,Pevely,0,0,0,0,5504
,,,Piedmont,0,0,0,0,1984
,,,Pierce City,0,0,0,0,1297
,,,Pilot Grove,0,0,0,0,771
,,,Pilot Knob,0,0,0,0,749
,,,Pine Lawn,0,0,0,0,3287
,,,Pineville,0,0,0,0,794
,,,Platte City,0,0,0,0,4708
,,,Platte Woods,0,0,0,0,386
,,,Plattsburg,0,0,0,0,2327
,,,Pleasant Hill,0,0,0,0,8142
,,,Pleasant Hope,0,0,0,0,616
,,,Pleasant Valley,0,0,0,0,2972
,,,Polo,0,0,0,0,577
,,,Portageville,0,0,0,0,3240
,,,Potosi,0,0,0,0,2670
,,,Purcell,0,0,0,0,409
,,,Purdy,0,0,0,0,1102
,,,Puxico,0,0,0,0,884
,,,Queen City,0,0,0,0,600
,,,Qulin,0,0,0,0,460
,,,Randolph,0,0,0,0,52
,,,Raymore,0,0,0,0,19276
,,,Reeds Spring,0,0,0,0,916
,,,Republic,0,0,0,0,14805
,,,Richland,0,0,0,0,1870
,,,Richmond Heights,0,0,0,0,8634
,,,Risco,0,0,0,0,347
,,,Riverside,0,0,0,0,2948
,,,Riverview,0,0,0,0,2866
,,,Rockaway Beach,0,0,0,0,844
,,,Rock Hill,0,0,0,0,4652
,,,Rock Port,0,0,0,0,1323
,,,Rogersville,0,0,0,0,3084
,,,Rosebud,0,0,0,0,410
,,,Salem,0,0,0,0,4968
,,,Salisbury,0,0,0,0,1624
,,,Sarcoxie,0,0,0,0,1335
,,,Savannah,0,0,0,0,5075
,,,Scott City,0,0,0,0,4582
,,,Sedalia,0,0,0,0,21465
,,,Seligman,0,0,0,0,854
,,,Senath,0,0,0,0,1773
,,,Seneca,0,0,0,0,2344
,,,Seymour,0,0,0,0,1928
,,,Shelbina,0,0,0,0,1710
,,,Shrewsbury,0,0,0,0,6277
,,,Sikeston,0,0,0,0,16377
,,,Silex,0,0,0,0,188
,,,Slater,0,0,0,0,1863
,,,Smithville,0,0,0,0,8456
,,,Southwest City,0,0,0,0,974
,,,Sparta,0,0,0,0,1762
,,,St. Ann,0,0,0,0,13067
,,,St. Charles,0,0,0,0,66033
,,,St. Clair,0,0,0,0,4741
,,,Steele,0,0,0,0,2180
,,,Steelville,0,0,0,0,1648
,,,Ste. Genevieve,0,0,0,0,4426
,,,Stewartsville,0,0,0,0,753
,,,St. James,0,0,0,0,4231
,,,St. John,0,0,0,0,6541
,,,St. Marys,0,0,0,0,361
,,,Stover,0,0,0,0,1098
,,,Strafford,0,0,0,0,2367
,,,Strasburg,0,0,0,0,142
,,,St. Robert,0,0,0,0,4356
,,,Sturgeon,0,0,0,0,875
,,,Sugar Creek,0,0,0,0,3357
,,,Sullivan,0,0,0,0,7107
,,,Summersville,0,0,0,0,504
,,,Sunset Hills,0,0,0,0,8527
,,,Sweet Springs,0,0,0,0,1489
,,,Tarkio,0,0,0,0,1589
,,,Terre du Lac,0,0,0,0,2328
,,,Thayer,0,0,0,0,2251
,,,Tipton,0,0,0,0,3274
,,,Town and Country,0,0,0,0,10854
,,,Trenton,0,0,0,0,6023
,,,Trimble,0,0,0,0,648
,,,Troy,0,0,0,0,10578
,,,Truesdale,0,0,0,0,735
,,,Union,0,0,0,0,10241
,,,Unionville,0,0,0,0,1872
,,,University City,0,0,0,0,35500
,,,Uplands Park,0,0,0,0,447
,,,Urbana,0,0,0,0,419
,,,Van Buren,0,0,0,0,822
,,,Vandalia,0,0,0,0,3913
,,,Velda City,0,0,0,0,1425
,,,Velda Village Hills,0,0,0,0,1059
,,,Verona,0,0,0,0,621
,,,Versailles,0,0,0,0,2491
,,,Viburnum,0,0,0,0,696
,,,Vienna,0,0,0,0,612
,,,Vinita Park,0,0,0,0,1887
,,,Walnut Grove,0,0,0,0,667
,,,Wardell,0,0,0,0,429
,,,Warrenton,0,0,0,0,7909
,,,Warsaw,0,0,0,0,2135
,,,Warson Woods,0,0,0,0,1969
,,,Washburn,0,0,0,0,437
,,,Washington,0,0,0,0,14033
,,,Waverly,0,0,0,0,852
,,,Weatherby Lake,0,0,0,0,1729
,,,Webb City,0,0,0,0,11036
,,,Webster Groves,0,0,0,0,23079
,,,Wellington,0,0,0,0,815
,,,Wellston,0,0,0,0,2321
,,,Wellsville,0,0,0,0,1221
,,,Wentzville,0,0,0,0,29176
,,,Weston,0,0,0,0,1647
,,,West Plains,0,0,0,0,12030
,,,Wheaton,0,0,0,0,699
,,,Willard,0,0,0,0,5307
,,,Willow Springs,0,0,0,0,2192
,,,Winfield,0,0,0,0,1409
,,,Winona,0,0,0,0,1340
,,,Wood Heights,0,0,0,0,720
,,,Wright City,0,0,0,0,3130
,,Universities and Colleges,Metropolitan Community College,0,0,0,0,21244
,,,Mineral Area College,0,0,0,0,3958
,,,Missouri Southern State University,0,0,0,0,5802
,,,Missouri University of Science and Technology,0,0,0,0,7205
,,,Missouri Western State University,0,0,0,0,6095
,,,Northwest Missouri State University,0,0,0,0,7142
,,,Southeast Missouri State University,0,0,0,0,11033
,,,St. Charles Community College,0,0,0,0,8202
,,,St. Louis Community College: ,,,,,
,,,Florissant Valley,0,0,0,0,7436
,,,Meramec,0,0,0,0,11430
,,,Three Rivers Community College,0,0,0,0,3730
,,,Truman State University,0,0,0,0,6035
,,,University of Central Missouri,0,0,0,0,11351
,,,"University of Missouri, St. Louis",0,0,0,0,16791
,,,Washington University,0,0,0,0,13820
,,Metropolitan Counties,Bates,0,0,0,0,
,,,Bollinger,0,0,0,0,
,,,Boone,0,0,0,0,
,,,Buchanan,0,0,0,0,
,,,Caldwell,0,0,0,0,
,,,Callaway,0,0,0,0,
,,,Cape Girardeau,0,0,0,0,
,,,Cass,0,0,0,0,
,,,Christian,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Clinton,0,0,0,0,
,,,Cole,0,0,0,0,
,,,Dallas,0,0,0,0,
,,,De Kalb,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Howard,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Jasper,0,0,0,0,
,,,Jefferson,0,0,0,0,
,,,Lafayette,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,McDonald,0,0,0,0,
,,,Moniteau,0,0,0,0,
,,,Newton,0,0,0,0,
,,,Osage,0,0,0,0,
,,,Platte,0,0,0,0,
,,,Polk,0,0,0,0,
,,,Ray,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Webster,0,0,0,0,
,,Nonmetropolitan Counties,Adair,0,0,0,0,
,,,Atchison,0,0,0,0,
,,,Audrain,0,0,0,0,
,,,Barry,0,0,0,0,
,,,Benton,0,0,0,0,
,,,Butler,0,0,0,0,
,,,Camden,0,0,0,0,
,,,Carroll,0,0,0,0,
,,,Carter,0,0,0,0,
,,,Cedar,0,0,0,0,
,,,Chariton,0,0,0,0,
,,,Clark,0,0,0,0,
,,,Cooper,0,0,0,0,
,,,Crawford,0,0,0,0,
,,,Dade,0,0,0,0,
,,,Daviess,0,0,0,0,
,,,Dent,0,0,0,0,
,,,Douglas,0,0,0,0,
,,,Dunklin,0,0,0,0,
,,,Gasconade,0,0,0,0,
,,,Gentry,0,0,0,0,
,,,Grundy,0,0,0,0,
,,,Harrison,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Hickory,0,0,0,0,
,,,Holt,0,0,0,0,
,,,Howell,0,0,0,0,
,,,Iron,0,0,0,0,
,,,Johnson,0,0,0,0,
,,,Knox,0,0,0,0,
,,,Laclede,0,0,0,0,
,,,Lawrence,0,0,0,0,
,,,Lewis,0,0,0,0,
,,,Linn,0,0,0,0,
,,,Livingston,0,0,0,0,
,,,Macon,0,0,0,0,
,,,Madison,0,0,0,0,
,,,Maries,0,0,0,0,
,,,Marion,0,0,0,0,
,,,Mercer,0,0,0,0,
,,,Miller,0,0,0,0,
,,,Mississippi,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Morgan,0,0,0,0,
,,,New Madrid,0,0,0,0,
,,,Nodaway,0,0,0,0,
,,,Oregon,0,0,0,0,
,,,Ozark,0,0,0,0,
,,,Pemiscot,0,0,0,0,
,,,Perry,0,0,0,0,
,,,Pettis,0,0,0,0,
,,,Phelps,0,0,0,0,
,,,Pike,0,0,0,0,
,,,Pulaski,0,0,0,0,
,,,Putnam,0,0,0,0,
,,,Ralls,0,0,0,0,
,,,Randolph,0,0,0,0,
,,,Reynolds,0,0,0,,
,,,Ripley,0,0,0,0,
,,,Saline,0,0,0,0,
,,,Schuyler,0,0,0,0,
,,,Scotland,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Shannon,0,0,0,0,
,,,Shelby,0,0,0,0,
,,,St. Clair,0,0,0,0,
,,,Ste. Genevieve,0,0,0,0,
,,,St. Francois,0,0,0,0,
,,,Stoddard,0,0,0,0,
,,,Stone,0,0,0,0,
,,,Sullivan,0,0,0,0,
,,,Taney,0,0,0,0,
,,,Texas,0,0,0,0,
,,,Vernon,0,0,0,0,
,,,Wayne,0,0,0,0,
,,,Worth,0,0,0,0,
,,,Wright,0,0,0,0,
,,State Police Agencies,State Highway Patrol:,,,,,
,,,Jefferson City,0,0,0,0,
,,,Kirkwood,0,0,0,0,
,,,Lee's Summit,0,0,0,0,
,,,Macon,0,0,0,0,
,,,Poplar Bluff,0,0,0,0,
,,,Rolla,0,0,0,0,
,,,Springfield,0,0,0,0,
,,,St. Joseph,0,0,0,0,
,,,Willow Springs,0,0,0,0,
,,Other Agencies,Bootheel Drug Task Force,0,0,0,0,
,,,Capitol Police,0,0,0,0,
,,,Clay County Drug Task Force,0,0,0,0,
,,,Clay County Park Authority,0,0,0,0,
,,,Department of Conservation,0,0,0,0,
